food_code,name,category,kcal_per_100g,carbs_g_per_100g,protein_g_per_100g,fat_g_per_100g,fiber_g_per_100g,default_qty_grams,default_unit,primary_source
BFP177,Rasam with lemon (Nimmakaya rasam/Nimmakaya charu/Elumichai rasam/Nimbe hannina saaru),Prepared Meal,24.41213607788086,2.845593214035034,1.1060152053833008,0.8744194507598877,1.5370126962661743,394,curry bowl,bfp_manual
BFP178,Green gram whole with baghar (Sabut moong dal with tadka),Prepared Meal,63.43487548828125,6.795018196105957,3.2305705547332764,2.479680299758911,3.015108585357666,226,bowl,bfp_manual
BFP179,Urad sabut special,Prepared Meal,79.39273071289062,5.032357215881348,2.3288562297821045,5.461534023284912,2.14921236038208,442,bowl,bfp_manual
BFP185,Kabuli channa curry,Prepared Meal,68.57402801513672,7.627630233764648,2.9218780994415283,3.0572526454925537,1.1173582077026367,356,bowl,bfp_manual
BFP187,Besan gatte curry,Prepared Meal,189.37986755371094,16.25631332397461,7.754941940307617,10.720566749572754,3.247182607650757,256,bowl,bfp_manual
BFP190,Dry masala chops,Prepared Meal,135.0722198486328,3.2994251251220703,9.079808235168457,9.536886215209961,0.8560987114906311,148,chops,bfp_manual
BFP194,Mutton korma,Prepared Meal,115.6387710571289,2.5322153568267822,7.092463493347168,8.535347938537598,0.7784342169761658,366,bowl,bfp_manual
BFP196,Shahi keema kofta curry,Prepared Meal,418.1347961425781,1.7322837114334106,4.140879154205322,43.82570266723633,0.9061806201934814,500,bowl,bfp_manual
BFP197,Minced meat ball curry,Prepared Meal,109.78636169433594,2.8584256172180176,6.816090106964111,7.846933841705322,1.48771071434021,373,bowl,bfp_manual
BFP198,Boti kebab,Prepared Meal,132.8579559326172,3.062425136566162,9.223479270935059,9.267193794250488,0.756249189376831,55,kebab,bfp_manual
BFP199,Mutton seekh kebab,Prepared Meal,133.93788146972656,3.1081693172454834,11.250200271606445,8.434111595153809,1.8839112520217896,45,kebab,bfp_manual
BFP201,Indian lamb and egg curry (Nargisi kofta),Prepared Meal,335.75128173828125,2.069631338119507,3.8397438526153564,34.69672775268555,0.5953487157821655,391,kofta,bfp_manual
BFP203,Soya chunks sweet and sour (Nutrinugget sweet and sour),Prepared Meal,500.9414978027344,3.27394437789917,2.8535497188568115,55.991085052490234,0.8577092289924622,462,bowl,bfp_manual
BFP204,Soya chunks korma (Nutrinugget korma),Prepared Meal,131.42710876464844,7.671975135803223,3.861602783203125,9.499078750610352,2.5699493885040283,249,bowl,bfp_manual
BFP205,Mushroom matar,Prepared Meal,70.77049255371094,5.332342624664307,2.7919771671295166,4.107232093811035,3.132453680038452,263,bowl,bfp_manual
BFP206,Soya chunks and peas (Nutrinugget matar),Prepared Meal,82.62155151367188,5.819057941436768,3.0291988849639893,5.108036518096924,2.8574466705322266,223,bowl,bfp_manual
BFP207,Vegetable yakhni,Prepared Meal,406.0583801269531,1.9396111965179443,1.1754627227783203,43.79631042480469,0.6138189435005188,500,bowl,bfp_manual
BFP208,Spinach mushroom (Palak mushroom),Prepared Meal,47.625389099121094,2.9535396099090576,1.9403995275497437,2.956538677215576,2.2720611095428467,295,bowl,bfp_manual
BFP210,Vegetarian nargisi kofta curry,Prepared Meal,332.1537780761719,6.5783514976501465,2.2880382537841797,32.93953323364258,0.8610579371452332,399,kofta,bfp_manual
BFP212,Roast chicken,Prepared Meal,199.90284729003906,0.10034676641225815,20.485633850097656,13.063252449035645,0.031077789142727852,133,joint,bfp_manual
BFP214,Shahi chicken masala,Prepared Meal,163.69508361816406,4.0654449462890625,9.824180603027344,12.016855239868164,0.9615709781646729,349,bowl,bfp_manual
BFP216,Tomato chicken,Prepared Meal,111.68009185791016,2.132354974746704,10.570333480834961,6.714834213256836,1.4232397079467773,176,bowl,bfp_manual
BFP217,Creamy chicken,Prepared Meal,152.86581420898438,3.125948905944824,13.517690658569336,9.574430465698242,0.6944236755371094,217,bowl,bfp_manual
BFP218,Broccoli chicken ala king,Prepared Meal,119.56106567382812,5.3371806144714355,7.973781108856201,7.572684288024902,1.9210470914840698,236,bowl,bfp_manual
BFP220,Ginger chicken,Prepared Meal,129.1676483154297,5.599249839782715,8.244894981384277,8.240785598754883,1.2136913537979126,384,bowl,bfp_manual
BFP221,Chicken sweet and sour,Prepared Meal,445.0939636230469,2.6660375595092773,6.920297622680664,47.59152603149414,0.5767731070518494,500,bowl,bfp_manual
BFP222,Chicken korma,Prepared Meal,147.9583740234375,5.429599761962891,9.830964088439941,9.674144744873047,1.818806767463684,347,bowl,bfp_manual
BFP223,Bengal fish curry (Bengali machli curry),Prepared Meal,109.43326568603516,4.419909477233887,7.263133525848389,7.026848793029785,1.926630973815918,310,bowl,bfp_manual
BFP226,Fish finger,Prepared Meal,542.9013061523438,4.474176406860352,5.65550422668457,55.82164764404297,0.33995357155799866,444,fillet,bfp_manual
BFP229,Fish in coconut milk (Nariyal ke doodh ke saath machli),Prepared Meal,86.20545196533203,2.7309341430664062,8.659459114074707,4.431859970092773,1.5153682231903076,326,dish,bfp_manual
BFP230,Prawn curry (with coconut) (Jhinga curry),Prepared Meal,109.54869079589844,3.103473424911499,8.543452262878418,6.929214000701904,1.564234972000122,286,bowl,bfp_manual
BFP231,Baked stuffed fish,Prepared Meal,121.96038055419922,2.1212949752807617,16.138198852539062,5.427358150482178,0.37637126445770264,500,fish,bfp_manual
BFP232,Fish pie,Prepared Meal,120.89502716064453,7.743610858917236,9.250432968139648,5.7728986740112305,0.7566347122192383,306,pie,bfp_manual
BFP233,Crispy baked fish,Prepared Meal,138.40179443359375,9.587173461914062,10.953568458557129,6.413250923156738,1.207491159439087,283,casserole dish,bfp_manual
BFP234,Fish souffle,Prepared Meal,139.70716857910156,5.1389923095703125,10.508346557617188,8.546370506286621,0.19215142726898193,295,dish,bfp_manual
BFP239,Potato curry (Aloo ki sabzi),Prepared Meal,89.55504608154297,10.419947624206543,1.5177794694900513,4.468658924102783,2.4220821857452393,202,bowl,bfp_manual
BFP240,Egg curry (Anda curry),Prepared Meal,117.52069091796875,4.03344202041626,5.383247375488281,8.80944538116455,2.092888355255127,152,bowl,bfp_manual
BFP241,Vegetable curry with coconut,Prepared Meal,83.0712661743164,7.185318470001221,2.7740097045898438,4.6555094718933105,3.345585346221924,372,bowl,bfp_manual
BFP242,Curd with potatoes (Dahi aloo),Prepared Meal,59.90421676635742,7.1462483406066895,1.5634292364120483,2.720989227294922,1.1870113611221313,379,bowl,bfp_manual
BFP246,Potato kofta curry (Aloo kofta curry),Prepared Meal,455.3974609375,2.7838075160980225,0.5600302815437317,49.08486557006836,0.5600333213806152,500,bowl,bfp_manual
BFP249,Yam kofta curry (Zimikand/Suran kofta curry),Prepared Meal,322.8794860839844,3.748732328414917,0.7149139046669006,33.835304260253906,1.0377956628799438,500,bowl,bfp_manual
BFP250,Jackfruit kofta curry (Kathal ka kofta curry),Prepared Meal,321.08282470703125,3.166533946990967,0.8044828772544861,33.83210372924805,0.964221179485321,500,bowl,bfp_manual
BFP257,Spinach and potato (Palak aloo),Prepared Meal,57.170955657958984,5.912322044372559,1.6299874782562256,2.8196754455566406,2.0378479957580566,335,bowl,bfp_manual
BFP258,Mooli bhujia,Prepared Meal,91.20166778564453,4.744147777557373,1.6869206428527832,7.2503156661987305,2.356360912322998,198,bowl,bfp_manual
BFP259,Bathua bhujia,Prepared Meal,90.9005355834961,3.6303486824035645,2.263979434967041,7.288114070892334,3.8027875423431396,198,bowl,bfp_manual
BFP261,Cabbage rolls (dry) ((Pattagobhi rolls) (dry)),Prepared Meal,142.4750518798828,6.094019889831543,8.20612621307373,9.35861873626709,1.8360204696655273,83,roll,bfp_manual
BFP262,Cabbage rolls (curry) ((Pattagobhi rolls)(curry)),Prepared Meal,124.62748718261719,7.032143592834473,5.7596306800842285,8.16766357421875,2.35186505317688,146,roll,bfp_manual
BFP263,Dry arbi (Sookhi arbi),Prepared Meal,134.94505310058594,11.106585502624512,2.116119861602783,8.966598510742188,2.4732165336608887,201,bowl,bfp_manual
BFP264,Masala arbi,Prepared Meal,185.37693786621094,16.157772064208984,3.007230043411255,11.902779579162598,3.099414825439453,116,bowl,bfp_manual
BFP266,Peas brinjal bhartha (Matar baingan bhartha),Prepared Meal,84.54545593261719,5.018434524536133,2.0512430667877197,6.0518879890441895,3.630924701690674,262,small bowl,bfp_manual
BFP269,Okra/Lady's fingers fry (Bhindi sabzi/sabji/subji),Prepared Meal,110.80847930908203,4.5031561851501465,1.8304076194763184,9.273520469665527,3.569150447845459,166,bowl,bfp_manual
BFP270,Crispy okra/Crispy lady's fingers (Karare bhindi),Prepared Meal,657.7600708007812,4.348548412322998,1.9118162393569946,70.39558410644531,1.7533990144729614,343,small bowl,bfp_manual
BFP272,Beans foogath,Prepared Meal,105.06459045410156,3.2590041160583496,2.0253562927246094,9.221795082092285,4.14662504196167,181,small bowl,bfp_manual
BFP273,Stuffed bittergourd (wet) (Bharwa karele),Prepared Meal,162.36154174804688,4.679901599884033,1.3634722232818604,15.24490737915039,2.860555410385132,156,bowl,bfp_manual
BFP274,Jackfruit/Kathal (dry),Prepared Meal,488.9747619628906,4.564837455749512,0.9296601414680481,51.78341293334961,1.3285168409347534,483,bowl,bfp_manual
BFP275,Yam fried (Zimikand/Suran fried),Prepared Meal,491.7631530761719,5.468400001525879,0.7906505465507507,51.78837585449219,1.4427032470703125,483,bowl,bfp_manual
BFP276,"Cauliflower, pea and potato bhujia (Phoolgobhi, matar aur aloo bhujia)",Prepared Meal,95.6666488647461,8.233966827392578,2.75445818901062,5.540585041046143,3.2630536556243896,191,bowl,bfp_manual
BFP277,Vegetable jalfrezi,Prepared Meal,68.47779846191406,5.425917148590088,1.404845118522644,4.3751654624938965,2.9696500301361084,101,bowl,bfp_manual
BFP278,Vegetables stir fry,Prepared Meal,30.781307220458984,3.194504499435425,1.03522527217865,1.4730372428894043,1.374916434288025,389,small bowl,bfp_manual
BFP279,Broccoli delight,Prepared Meal,40.696990966796875,2.342355966567993,2.4903509616851807,2.4840853214263916,2.8293232917785645,200,bowl,bfp_manual
BFP280,Dhansak (vegetarian),Prepared Meal,82.80193328857422,7.278299331665039,3.322080612182617,4.179668426513672,4.168105125427246,241,bowl,bfp_manual
BFP282,Cauliflower basket,Prepared Meal,90.9475326538086,3.969550371170044,5.205246925354004,5.880738258361816,2.3982980251312256,241,portion,bfp_manual
BFP284,Stuffed bottle gourd (Stuffed ghiya/lauki),Prepared Meal,93.18714141845703,4.36107063293457,5.8379435539245605,5.802958011627197,1.181577444076538,355,portion,bfp_manual
BFP286,Ducheese potato,Prepared Meal,140.53915405273438,10.936365127563477,3.602362632751465,9.010547637939453,1.2921322584152222,43,potato,bfp_manual
BFP287,Roast potatoes,Prepared Meal,87.31853485107422,14.521992683410645,1.5261659622192383,2.354518413543701,1.7128534317016602,77,potato,bfp_manual
BFP288,Stuffed baked potatoes,Prepared Meal,100.19805145263672,11.034720420837402,3.8153202533721924,4.390840530395508,1.30967378616333,104,potato,bfp_manual
BFP289,Potato nests,Prepared Meal,111.6167221069336,11.048689842224121,5.706343173980713,4.76517915725708,2.48541522026062,191,nest,bfp_manual
BFP290,Parsley potato,Prepared Meal,119.51380157470703,13.811198234558105,1.4891704320907593,6.278064727783203,1.593870997428894,108,bowl,bfp_manual
BFP291,Creamed spinach and mushroom,Prepared Meal,419.61541748046875,3.1675798892974854,2.2780840396881104,44.137428283691406,1.0179495811462402,500,bowl,bfp_manual
BFP292,Fricassee of Mushroom,Prepared Meal,106.66338348388672,8.132780075073242,3.6514029502868652,6.63320779800415,1.2347955703735352,281,dish,bfp_manual
BFP293,Cauliflower au gratin,Prepared Meal,145.8968048095703,9.134358406066895,4.453841209411621,10.204614639282227,1.4431378841400146,336,bowl,bfp_manual
BFP294,Vegetable and cheese pie,Prepared Meal,126.87702941894531,8.757074356079102,4.02907133102417,8.281412124633789,1.9115378856658936,485,dish,bfp_manual
BFP296,Spinach souffle,Prepared Meal,150.17990112304688,6.273834705352783,7.357641696929932,10.520814895629883,1.436058759689331,200,small bowl,bfp_manual
BFP299,Beetroot and egg salad (Chukandar aur ande ka salad),Prepared Meal,84.91504669189453,3.402134895324707,3.356741428375244,6.453707695007324,0.5513483285903931,222,small bowl,bfp_manual
BFP300,Sour cream potato salad,Prepared Meal,121.89783477783203,9.052945137023926,2.8883795738220215,8.126080513000488,1.2074589729309082,227,small bowl,bfp_manual
BFP301,Tossed green salad,Prepared Meal,49.87812805175781,3.815504550933838,1.3340367078781128,3.23651385307312,1.3262385129928589,218,small bowl,bfp_manual
BFP302,Spring basket salad,Prepared Meal,160.4569549560547,11.606666564941406,3.3628571033477783,11.29714298248291,3.091428756713867,210,basket,bfp_manual
BFP303,Cucumber and yogurt salad (Kheere aur dahi ka salad),Prepared Meal,36.125816345214844,4.723781108856201,2.0911896228790283,0.9267529845237732,1.661916732788086,115,small plate,bfp_manual
BFP305,Chicken and tomato towers,Prepared Meal,100.55178833007812,2.3635880947113037,6.900942802429199,6.991310119628906,1.1442689895629883,264,stuffed tomato,bfp_manual
BFP306,Jellied sunshine fruit salad,Prepared Meal,48.86491775512695,4.207062244415283,5.851489067077637,0.8481287956237793,1.797967791557312,249,small mould,bfp_manual
BFP307,Tomato aspic,Prepared Meal,50.373313903808594,5.023009300231934,6.87376594543457,0.2617279291152954,1.5835527181625366,213,small mould,bfp_manual
BFP308,Frozen frosty fruit salad (Phalon ka salaad),Prepared Meal,103.50741577148438,15.6080904006958,1.6776823997497559,4.171952724456787,0.26178109645843506,233,slice,bfp_manual
BFP310,French dressing,Prepared Meal,733.769287109375,3.675629138946533,0.3226490020751953,79.64860534667969,0.21960265934467316,201,cup,bfp_manual
BFP312,Mayonnaise without eggs,Prepared Meal,329.0537109375,3.984919309616089,2.131207227706909,33.83994674682617,0.042814720422029495,387,cup,bfp_manual
BFP313,Curd dressing,Prepared Meal,78.79560089111328,8.028802871704102,5.585834980010986,2.9034323692321777,0.2200736254453659,209,cup,bfp_manual
BFP316,Carrot raita (Gajar ka raita),Prepared Meal,64.78433990478516,7.185221195220947,4.136575222015381,2.1851816177368164,1.686808466911316,158,bowl,bfp_manual
BFP318,Pumpkin raita (Kaddu ka raita),Prepared Meal,55.60216522216797,6.0176825523376465,3.7350518703460693,1.8839621543884277,1.0413557291030884,170,bowl,bfp_manual
BFP320,Mint and peanut raita (Pudinay aur moongfali ka raita),Prepared Meal,112.04664611816406,7.3111467361450195,7.04649543762207,6.191745758056641,1.7900195121765137,133,bowl,bfp_manual
BFP321,Spinach raita (Palak ka raita),Prepared Meal,52.754600524902344,5.058942794799805,3.9483280181884766,1.858319640159607,1.390839695930481,203,bowl,bfp_manual
BFP322,Bathua raita,Prepared Meal,54.40149688720703,5.309964179992676,4.125519275665283,1.7598799467086792,2.1931235790252686,203,bowl,bfp_manual
BFP325,Pineapple raita (Ananas ka raita),Prepared Meal,67.74183654785156,8.621537208557129,3.8981993198394775,2.021782875061035,1.3891651630401611,159,bowl,bfp_manual
BFP326,Banana raita (Kele ka raita),Prepared Meal,89.03275299072266,13.51010513305664,4.127990245819092,2.072148084640503,0.9956874847412109,159,bowl,bfp_manual
BFP327,Mango raita (Aam ka raita),Prepared Meal,67.36566925048828,8.231207847595215,3.9044950008392334,2.144547939300537,0.891809344291687,159,bowl,bfp_manual
BFP328,Guava raita (Amarood ka raita),Prepared Meal,64.35635375976562,7.271121978759766,4.187798976898193,2.072148084640503,3.003997802734375,159,bowl,bfp_manual
BFP329,Grapes raita (Angoor ka raita),Prepared Meal,72.5943603515625,9.657170295715332,3.975321054458618,2.0674264430999756,0.7092357277870178,159,bowl,bfp_manual
BFP334,Bottle gourd kheer (Ghiya/Lauki kheer),Prepared Meal,84.07347869873047,10.002121925354004,2.7009787559509277,3.8568472862243652,0.5464400053024292,268,bowl,bfp_manual
BFP336,Pumpkin kheer (Kaddu ki kheer),Prepared Meal,86.35009002685547,10.435442924499512,2.7588794231414795,3.86245059967041,0.6286215782165527,268,bowl,bfp_manual
BFP338,Apple kheer (Seb ki kheer),Prepared Meal,81.29505157470703,11.344511032104492,2.1373558044433594,3.1800167560577393,0.5103079080581665,333,bowl,bfp_manual
BFP345,Caramel custard (baked),Prepared Meal,122.69644927978516,14.954767227172852,5.11321496963501,5.009002208709717,,226,small bowl,bfp_manual
BFP346,Vanilla ice cream without egg,Prepared Meal,228.67276000976562,14.205242156982422,2.6880381107330322,18.145544052124023,,157,ice cream cup,bfp_manual
BFP347,Vanilla ice cream with egg,Prepared Meal,214.85037231445312,11.707660675048828,4.164416790008545,17.024320602416992,,181,ice cream cup,bfp_manual
BFP348,Strawberry ice cream,Prepared Meal,215.6056365966797,12.257044792175293,4.15120267868042,16.958763122558594,,182,ice cream cup,bfp_manual
BFP350,Chocochip ice cream,Prepared Meal,241.44589233398438,16.754858016967773,4.225705146789551,17.927900314331055,,199,ice cream cup,bfp_manual
BFP351,Choconut ice cream,Prepared Meal,273.95611572265625,23.12738609313965,5.040565490722656,18.49078369140625,0.5070215463638306,240,sundae glass,bfp_manual
BFP352,Pear chocholate sunday,Prepared Meal,183.4873504638672,15.015302658081055,2.084487199783325,13.111092567443848,0.07367179542779922,244,sundae glass,bfp_manual
BFP353,Chocolate sauce,Prepared Meal,263.20001220703125,43.209999084472656,1.909999966621399,10.390000343322754,,30,tablespoon,bfp_manual
BFP354,Coffee ice cream,Prepared Meal,150.61996459960938,14.08952522277832,3.147430181503296,9.430323600769043,,166,ice cream cup,bfp_manual
BFP355,Coffee pear alaska,Prepared Meal,203.98948669433594,19.36335563659668,2.883115291595459,13.215276718139648,0.15177233517169952,250,dish,bfp_manual
BFP356,Crunchy butterscotch,Prepared Meal,277.3192443847656,19.922080993652344,3.1129019260406494,20.99428939819336,0.469112753868103,187,cup,bfp_manual
BFP358,Peach melba ice cream,Prepared Meal,200.84573364257812,16.306827545166016,2.056551694869995,14.50646686553955,0.06270624697208405,229,sundae glass,bfp_manual
BFP359,Vanilla ice cream with apples in hot cherry sauce,Prepared Meal,196.3192596435547,22.750776290893555,1.7349472045898438,11.454093933105469,0.25801950693130493,251,dish,bfp_manual
BFP361,Grape and orange whip,Prepared Meal,57.3907470703125,6.71652889251709,1.4135537147521973,2.62239670753479,0.9669421315193176,121,orange case,bfp_manual
BFP362,Honey banana cream,Prepared Meal,125.48927307128906,13.636676788330078,2.7751660346984863,6.675106048583984,0.7003021240234375,331,tall stemmed glass,bfp_manual
BFP363,Raspberry bavarian cream,Prepared Meal,150.10455322265625,17.820674896240234,3.3429534435272217,7.875611782073975,2.1940927505493164,237,small mould,bfp_manual
BFP364,Fruit delight,Prepared Meal,107.09166717529297,9.108918190002441,2.0852339267730713,7.0915207862854,0.0929824560880661,342,small mould,bfp_manual
BFP365,Creamy chocolate mousse,Prepared Meal,230.52182006835938,9.526510238647461,6.850801467895508,18.158323287963867,,203,dish,bfp_manual
BFP366,Cold lemon souffle,Prepared Meal,169.8651580810547,15.624741554260254,5.8938140869140625,9.78144359588623,,242,souffle dish,bfp_manual
BFP367,Cold orange souffle,Prepared Meal,173.1899871826172,16.27274513244629,5.939378261566162,9.824922561645508,0.11362694948911667,241,souffle dish,bfp_manual
BFP368,Cold pineapple souffle,Prepared Meal,181.2184295654297,16.848684310913086,6.229824542999268,10.387280464172363,,228,souffle dish,bfp_manual
BFP369,Cold vanilla souffle,Prepared Meal,179.53909301757812,16.288982391357422,6.2159318923950195,10.316780090332031,,236,souffle dish,bfp_manual
BFP370,Cold chocolate souffle,Prepared Meal,187.52767944335938,17.216461181640625,6.367900848388672,10.863374710083008,,243,souffle dish,bfp_manual
BFP371,Stewed fruit (with pear),Prepared Meal,74.32410430908203,18.220497131347656,0.25020748376846313,0.31958505511283875,2.838132619857788,121,bowl,bfp_manual
BFP372,Apricot fool,Prepared Meal,240.79278564453125,33.640625,1.5373802185058594,11.346095085144043,0.9977325201034546,228,tall stemmed glass,bfp_manual
BFP373,Pavlova,Prepared Meal,200.59559631347656,21.843772888183594,1.8448679447174072,12.289334297180176,0.058620210736989975,362,meringue,bfp_manual
BFP379,Apple crumb pudding,Prepared Meal,220.8507080078125,35.16666793823242,1.5396946668624878,8.871500968933105,1.3272264003753662,98,small plate,bfp_manual
BFP380,Steamed cake with chocolate sauce,Prepared Meal,301.908203125,29.063655853271484,4.490588188171387,19.014118194580078,0.2899159789085388,238,small mould,bfp_manual
BFP382,Hot lemon souffle,Prepared Meal,155.25045776367188,16.31086540222168,5.288147926330566,7.93432092666626,0.13629630208015442,121,bowl,bfp_manual
BFP386,Gulab jamun with milk powder,Prepared Meal,471.1536560058594,28.242319107055664,0.8525879979133606,40.151222229003906,0.04571428522467613,302,piece,bfp_manual
BFP388,Chum chum,Prepared Meal,130.05374145507812,28.269840240478516,1.5168564319610596,1.917016863822937,0.015493184328079224,312,piece,bfp_manual
BFP389,Dil bahar,Prepared Meal,130.05374145507812,28.269840240478516,1.5168564319610596,1.917016863822937,0.015493184328079224,312,piece,bfp_manual
BFP390,Rasbhari,Prepared Meal,130.05374145507812,28.269840240478516,1.5168564319610596,1.917016863822937,0.015493184328079224,312,piece,bfp_manual
BFP391,Rajbogh,Prepared Meal,133.69778442382812,28.159015655517578,1.7112064361572266,2.278181552886963,0.11006835103034973,315,piece,bfp_manual
BFP392,Rasgulla,Prepared Meal,118.63716888427734,25.78821563720703,1.3837014436721802,1.748734474182129,0.014133138582110405,342,piece,bfp_manual
BFP393,Rasmalai,Prepared Meal,135.5491180419922,29.171350479125977,1.6134483814239502,2.1076526641845703,0.07152707874774933,317,piece,bfp_manual
BFP396,Khoa coconut burfi,Prepared Meal,411.45404052734375,36.54855728149414,9.978109359741211,26.007959365844727,4.065174102783203,50,piece,bfp_manual
BFP397,Danedar burfi,Prepared Meal,102.67752838134766,12.325998306274414,3.242760181427002,4.72036075592041,0.08864054083824158,140,piece,bfp_manual
BFP401,Semolina burfi (Suji/Rava burfi),Prepared Meal,348.67132568359375,47.0986213684082,3.466792106628418,16.863786697387695,2.8000214099884033,47,piece,bfp_manual
BFP403,Pumpkin coconut burfi (Kaddu aur nariyal ki burfi),Prepared Meal,186.1792755126953,17.024032592773438,1.7519750595092773,12.655717849731445,4.285862922668457,60,piece,bfp_manual
BFP404,Khoa ladoo,Prepared Meal,396.0151062011719,34.432220458984375,12.20555591583252,24.094444274902344,3.081111192703247,45,piece,bfp_manual
BFP406,Wheat and gram flour ladoo (Atta besan ladoo),Prepared Meal,501.7003173828125,50.49619674682617,9.380413055419922,29.855083465576172,6.007768630981445,30,piece,bfp_manual
BFP407,Semolina ladoo with nuts (Suji/Rava ladoo with nuts),Prepared Meal,441.84478759765625,48.024940490722656,5.440637588500977,25.450199127197266,4.274502277374268,31,piece,bfp_manual
BFP412,Sesame chickpeas brittle (Til aur channe ki chikki),Prepared Meal,282.73699951171875,50.494998931884766,8.5,4.660714149475098,5.542142868041992,35,piece,bfp_manual
BFP413,Murmura chikki,Prepared Meal,253.8179931640625,59.59428787231445,2.1242856979370117,0.322857141494751,0.36571428179740906,30,piece,bfp_manual
BFP415,Masala onion pakora/pakoda (Pyaaz ke pakode),Prepared Meal,551.6427001953125,6.481038570404053,2.0452048778533936,57.607757568359375,1.4415217638015747,71,pakora,bfp_manual
BFP416,Masala green chilli pakora/pakoda (Hari mirch kay pakode),Prepared Meal,668.7589721679688,5.5475053787231445,2.2224369049072266,71.01499938964844,1.3414231538772583,69,pakora,bfp_manual
BFP420,Chicken pakora/pakoda,Prepared Meal,590.09326171875,4.552274703979492,6.031492233276367,60.97547149658203,0.9561175107955933,69,pakora,bfp_manual
BFP421,Fish pakora/pakoda,Prepared Meal,577.0250854492188,4.552274703979492,5.973116874694824,59.521915435791016,0.9561175107955933,69,pakora,bfp_manual
BFP424,Paneer cutlet,Prepared Meal,672.1958618164062,7.616063594818115,4.5876359939575195,69.37588500976562,0.3922957479953766,181,cutlet,bfp_manual
BFP425,Sago cutlet/vadas (Sabudana cutlet/vadas),Prepared Meal,558.7550048828125,11.226319313049316,0.5644468069076538,56.97008514404297,0.5356833338737488,211,cutlet,bfp_manual
BFP427,Poshtik cutlet,Prepared Meal,496.44976806640625,7.38846492767334,2.0035715103149414,50.94115447998047,1.3453850746154785,241,cutlet,bfp_manual
BFP428,Egg cutlet (Anda cutlet),Prepared Meal,575.0221557617188,5.770039081573486,2.4484479427337646,60.247806549072266,0.5783106684684753,203,cutlet,bfp_manual
BFP430,Minced meat cutlet,Prepared Meal,531.8563842773438,5.606320858001709,5.09891414642334,54.466915130615234,0.3972434401512146,233,cutlet,bfp_manual
BFP431,Vegetable samosa,Prepared Meal,443.10748291015625,13.2201509475708,2.2069897651672363,42.22310256958008,1.5228114128112793,101,samosa,bfp_manual
BFP436,Plain urad dal vada (Uzunne vada/Minapa garelu/Ulundu vadai/Medu vada),Prepared Meal,745.4993896484375,9.698890686035156,4.385420322418213,76.31505584716797,2.268779754638672,79,vada,bfp_manual
BFP437,Masala urad dal vada,Prepared Meal,703.7791748046875,9.931134223937988,4.321949005126953,71.6166000366211,2.710979700088501,86,vada,bfp_manual
BFP439,Khaman (dhokla),Prepared Meal,54.726593017578125,5.355262756347656,1.9246256351470947,2.7977488040924072,1.4915459156036377,119,dhokla,bfp_manual
BFP440,Instant dhokla,Prepared Meal,207.11245727539062,24.110549926757812,7.664568901062012,9.373123168945312,3.5698535442352295,42,dhokla,bfp_manual
BFP442,Tomato ginger chutney (Tamatar adarak ki chutney),Prepared Meal,44.65675354003906,9.111577987670898,1.0496788024902344,0.3215406835079193,2.136676549911499,30,tablespoon,bfp_manual
BFP443,Mint tomato chutney (Pudinay aur tamatar ki chutney),Prepared Meal,43.65103530883789,8.223479270935059,1.526698112487793,0.364938884973526,2.6325902938842773,30,tablespoon,bfp_manual
BFP444,Coriander chutney (Hare dhaniye ki chutney),Prepared Meal,42.86157989501953,8.162700653076172,1.3760738372802734,0.3715452253818512,2.4700746536254883,30,tablespoon,bfp_manual
BFP445,Gooseberry chutney (Amla chutney),Prepared Meal,43.015647888183594,8.834716796875,1.4355430603027344,0.6197226047515869,4.582579135894775,30,tablespoon,bfp_manual
BFP446,Walnut chutney (Akhrot ki chutney),Prepared Meal,370.4312744140625,8.905654907226562,9.439031600952148,33.46291732788086,3.0449137687683105,30,tablespoon,bfp_manual
BFP447,Saunth/Sonth chutney with ginger,Prepared Meal,84.21507263183594,20.6202449798584,0.2805222272872925,0.10582991689443588,0.3125842213630676,33,tablespoon,bfp_manual
BFP448,Gun powder chutney,Prepared Meal,312.33843994140625,47.64929962158203,21.553020477294922,2.6718943119049072,13.950457572937012,30,tablespoon,bfp_manual
BFP450,Dessicated coconut chutney (Sookhe kase nariyal ki chutney),Prepared Meal,346.3626403808594,36.72418975830078,12.88444709777832,15.879511833190918,13.159820556640625,30,tablespoon,bfp_manual
BFP451,Curd mint dip,Prepared Meal,76.13265991210938,9.110777854919434,4.821882724761963,2.438880443572998,0.7689000964164734,33,tablespoon,bfp_manual
BFP452,Curd vegetable dip,Prepared Meal,56.20660400390625,6.036352157592773,3.881967544555664,1.9432389736175537,0.6253147125244141,30,tablespoon,bfp_manual
BFP453,Mayonnaise vegetable dip,Prepared Meal,241.2689208984375,4.7971696853637695,3.0122547149658203,23.44342803955078,0.4061964750289917,43,tablespoon,bfp_manual
BFP455,Tomato and cucumber sandwich (Tamatar aur kheere ka sandwich),Prepared Meal,150.67800903320312,20.5053653717041,4.029777526855469,6.310571670532227,2.1031746864318848,79,sandwich,bfp_manual
BFP456,Tomato sandwich (grilled),Prepared Meal,189.92440795898438,21.285470962524414,6.255439758300781,9.387621879577637,1.9095765352249146,77,sandwich,bfp_manual
